0,642
1,912
2,912
3,912
4,912
5,912
6,941
7,941
8,941
9,941
10,1020
11,1020
12,1020
13,1020
14,1020
15,1020
16,1020
17,1020
18,1020
19,1020
20,1020
21,1020
22,1020
23,1020
24,1020
25,1028
26,1028
27,1028
28,1028
29,1050
30,1050
31,1050
32,1050
33,1082
34,1082
35,1082
36,1082
37,1082
38,1082
39,1082
40,1082
41,1082
42,1082
43,1082
44,1140
45,1140
46,1140
47,1140
48,1140
49,1140
50,1140
51,1140
52,1140
53,1140
54,1140
55,1140
56,1140
57,1140
58,1140
59,1140
60,1140
61,1140
62,1140
63,1140
64,1140
65,1154
66,1154
67,1154
68,1154
69,1154
70,1154
71,1154
72,1265
73,1265
74,1265
75,1265
76,1265
77,1265
78,1265
79,1265
80,1265
81,1265
82,1265
83,1265
84,1265
85,1265
86,1265
87,1265
88,1265
89,1265
90,1265
91,1265
92,1265
93,1265
94,1265
95,1265
96,1265
97,1265
98,1265
99,1271
100,1271
101,1271
102,1295
103,1295
104,1295
105,1295
106,1295
107,1295
108,1295
109,1295
110,1319
111,1319
112,1319
113,1319
114,1325
115,1335
116,1335
117,1335
118,1335
119,1335
120,1335
121,1335
122,1335
123,1335
124,1335
125,1335
126,1335
127,1335
128,1335
129,1360
130,1360
131,1360
132,1360
133,1360
134,1360
135,1360
136,1360
137,1360
138,1360
139,1360
140,1360
141,1360
142,1360
143,1360
144,1360
145,1360
146,1360
147,1360
148,1360
149,1360
150,1360
151,1360
152,1360
153,1360
154,1360
155,1360
156,1360
157,1360
158,1360
159,1360
160,1360
161,1360
162,1360
163,1360
164,1386
165,1386
166,1386
167,1386
168,1386
169,1386
170,1386
171,1386
172,1386
173,1386
174,1386
175,1386
176,1386
177,1386
178,1386
179,1386
180,1386
181,1386
182,1386
183,1386
184,1386
185,1386
186,1386
187,1386
188,1386
189,1386
190,1386
191,1386
192,1386
193,1386
194,1386
195,1386
196,1386
197,1386
198,1386
199,1386
200,1386
201,1386
202,1386
203,1386
204,1386
205,1386
206,1386
207,1386
208,1386
209,1386
210,1386
211,1386
212,1386
213,1386
214,1386
215,1386
216,1386
217,1386
218,1386
219,1386
220,1386
221,1386
222,1386
223,1386
224,1386
225,1386
226,1386
227,1386
228,1386
229,1386
230,1386
231,1386
232,1386
233,1386
234,1386
235,1386
236,1386
237,1386
238,1395
239,1395
240,1395
241,1395
242,1395
243,1400
244,1400
245,1400
246,1400
247,1400
248,1400
249,1400
250,1400
251,1400
252,1400
253,1400
254,1400
255,1400
256,1400
257,1400
258,1400
259,1400
260,1400
261,1400
262,1400
263,1400
264,1400
265,1400
266,1400
267,1420
268,1420
269,1420
270,1420
271,1420
272,1420
273,1420
274,1420
275,1420
276,1420
277,1420
278,1420
279,1420
280,1420
281,1420
282,1420
283,1420
284,1420
285,1420
286,1420
287,1420
288,1420
289,1420
290,1420
291,1420
292,1420
293,1420
294,1420
295,1420
296,1420
297,1420
298,1420
299,1420
300,1420
301,1420
302,1420
303,1420
304,1420
305,1420
306,1420
307,1420
308,1420
309,1420
310,1420
311,1420
312,1420
313,1420
314,1420
315,1420
316,1420
317,1420
318,1420
319,1420
320,1420
321,1420
322,1420
323,1420
324,1420
325,1420
326,1420
327,1420
328,1420
329,1420
330,1420
331,1420
332,1420
333,1420
334,1420
335,1420
336,1420
337,1420
338,1420
339,1420
340,1420
341,1420
342,1420
343,1420
344,1420
345,1435
346,1435
347,1435
348,1435
349,1435
350,1435
351,1435
352,1435
353,1435
354,1435
355,1435
356,1435
357,1435
358,1435
359,1435
360,1435
361,1435
362,1435
363,1435
364,1435
365,1435
366,1435
367,1435
368,1435
369,1435
370,1435
371,1435
372,1439
373,1439
374,1439
375,1439
376,1439
377,1439
378,1439
379,1439
380,1439
381,1439
382,1439
383,1439
384,1440
385,1440
386,1440
387,1440
388,1440
389,1440
390,1440
391,1440
392,1440
393,1440
394,1440
395,1440
396,1440
397,1440
398,1440
399,1440
400,1440
401,1440
402,1440
403,1440
404,1440
405,1440
406,1440
407,1440
408,1440
409,1440
410,1440
411,1440
412,1440
413,1440
414,1440
415,1440
416,1440
417,1440
418,1440
419,1440
420,1440
421,1440
422,1440
423,1440
424,1440
425,1440
426,1440
427,1440
428,1440
429,1440
430,1440
431,1440
432,1440
433,1440
434,1440
435,1440
436,1440
437,1440
438,1440
439,1442
440,1442
441,1442
442,1442
443,1442
444,1442
445,1447
446,1447
447,1447
448,1447
449,1447
450,1447
451,1447
452,1447
453,1447
454,1447
455,1447
456,1447
457,1447
458,1447
459,1447
460,1447
461,1447
462,1447
463,1467
464,1467
465,1467
466,1467
467,1467
468,1467
469,1467
470,1467
471,1467
472,1467
473,1467
474,1467
475,1467
476,1467
477,1467
478,1467
479,1467
480,1467
481,1467
482,1467
483,1467
484,1467
485,1467
486,1485
487,1485
488,1485
489,1485
490,1485
491,1485
492,1485
493,1485
494,1485
495,1485
496,1485
497,1485
498,1485
499,1485
